field_1	heap
method_24238	method_24238
method_24242	method_24242
method_24245	method_24245
method_24246	getCurrentEntry
method_24252	method_24252
method_24253	appendCounterResults
method_24254	method_24254
method_24255	isDirectChild
method_24256	indentLine
method_24257	method_24257
method_24258	method_24258
method_24259	method_24259
method_24260	appendCounters
method_24261	method_24261
method_24262	getEntry
method_24263	method_24263
method_24264	getCounterValues
method_24266	method_24266
method_24267	addValue
method_2427	getCurrentPageText
method_24270	incrementCounter
method_24271	incrementCounter
method_24272	getDuration
method_24273	getCount
method_24274	getCounters
method_24275	loadSpecifiedEffect
method_24276	setDetailsFrom
method_24277	writeDetailsTo
method_24279	shouldSolidify
method_24280	createPatterns
method_24281	getItemPatterns
method_24282	hasFlowers
method_24285	setModdedInfo
method_24286	setTitle
method_24287	createTitle
method_24288	updateTitle
method_24289	checkModStatus
method_24290	closeProviders
method_24293	entityCutoutNoCull
method_24294	entityTranslucent
method_24295	isOutline
method_24296	asOptional
method_24297	createCompositeState
method_24298	getGuiLight
method_24299	lightLikeBlock
method_24300	getByName
method_24301	getRenderType
method_24302	getRenderType
method_24303	loadTexture
method_24304	usesBlockLight
method_24305	preload
method_24306	doRunTask
method_24307	getModdedStatus
method_24308	method_24308
method_24310	method_24310
method_24311	method_24311
method_24312	method_24312
method_24313	cap
method_24314	updateFurnaceContents
method_24315	method_24315
method_24316	method_24316
method_24317	method_24317
method_24318	method_24318
method_24319	method_24319
method_24323	upgradeBlockStateTag
method_24324	fixWallProperty
method_24325	method_24325
method_24326	mapProperty
method_24327	method_24327
method_24328	method_24328
method_24329	method_24329
method_24330	registerFurnace
method_24333	isEnabled
method_24334	disable
method_24335	enable
method_24336	getFiller
method_24337	getResults
method_24338	tee
method_24339	startTick
method_24340	decorateFiller
method_24341	createTickProfiler
method_24342	endTick
method_24343	method_24343
method_24345	isOrderedToSit
method_24346	setOrderedToSit
method_24347	method_24347
method_24348	setUnderLavaMovement
method_24349	checkHoglinSpawnRules
method_24350	canStayAt
method_24351	findAttachableSurface
method_24353	getSoundPitch
method_24355	getKnockbackResistance
method_24356	method_24356
method_24357	canBeHurtBy
method_24358	isFireResistant
method_24359	fireResistant
method_2436	appendPageToBook
method_24361	method_24361
method_24362	trigger
method_24363	method_24363
method_24364	method_24364
method_24365	getRandomItemWith
method_24366	method_24366
method_24367	getProfilerSupplier
method_24368	loadedAndEntityCanStandOnFace
method_24369	getOptions
method_2437	pageBack
method_24370	canSpawn
method_24376	getFogColor
method_24377	getSpecialEffects
method_24378	getAmbientParticle
method_24379	specialEffects
method_24381	fitness
method_24382	addNetherDefaultOres
method_24385	findBiomeHorizontal
method_24387	getFogColor
method_24388	getWaterColor
method_24389	getWaterFogColor
method_2439	setCurrentPageText
method_24390	getAmbientParticleSettings
method_24391	build
method_24392	fogColor
method_24393	ambientParticle
method_24394	method_24394
method_24395	waterColor
method_24396	method_24396
method_24397	waterFogColor
method_24398	method_24398
method_24416	getState
method_24417	updateState
method_24419	method_24419
method_24420	makeShapes
method_24421	topUpdate
method_24422	updateShape
method_24423	sideUpdate
method_24424	isConnected
method_24425	updateSides
method_24426	applyWallShape
method_24427	isCovered
method_24428	makeWallState
method_24431	method_24431
method_24434	placeBaseHangOff
method_24435	placeHangOff
method_24439	placeHatBlock
method_2444	pageForward
method_24440	placeStem
method_24441	placeHatDropBlock
method_24442	tryPlaceWeepingVines
method_24443	placeHat
method_24450	placeWeepingVinesColumn
method_24451	placeRoofNetherWart
method_24452	placeRoofWeepingVines
method_24453	addPieces
method_24457	fromRGB24
method_24458	constructProfiler
method_24459	shouldRenderFpsPie
method_2446	titleKeyPressed
method_24460	finishProfilers
method_24461	setupAnim
method_24462	method_24462
method_24463	createParticle
method_24464	createParticle
method_24465	createParticle
method_24466	createParticle
method_24467	method_24467
method_24469	entityShadow
method_24472	getTextureLocation
method_24475	planksFromLog
method_24476	woodFromLogs
method_24477	planksFromLogs
method_24478	woodenBoat
method_24487	startMetricsRecordingTick
method_24488	isTimeProfilerRunning
method_24489	stopTimeProfiler
method_24490	endMetricsRecordingTick
method_24499	showLocateResult
method_24504	triangleWave
method_24505	rangeOfSeconds
method_24506	fixTag
method_24507	updateMemoryEntry
method_24508	updateBrain
method_24509	updateMemories
method_24510	wrapMemoryValue
method_24513	method_24513
method_24514	removeAllItems
method_24515	blockPosition
method_24516	closerThan
method_24517	method_24517
method_24518	isHolding
method_24519	method_24519
method_24520	isHolding
method_24521	maybeDisableShield
method_24522	method_24522
method_24523	equipItemIfPossible
method_24524	createPriorityPairs
method_24525	setMemoryWithExpiry
method_24526	setActiveActivityIfPossible
method_24527	addActivityAndRemoveMemoryWhenStopped
method_24529	addActivityWithConditions
method_24530	addActivityAndRemoveMemoriesWhenStopped
method_24531	setActiveActivityToFirstValid
method_24535	setMemoryInternal
method_24536	useDefaultActivity
method_24537	eraseMemoriesForOtherActivitesThan
method_24538	getActiveNonCoreActivity
method_24542	getBreedTarget
method_24543	checkExtraStartConditions
method_24544	start
method_24545	method_24545
method_24546	hasBreedTargetOfRightType
method_24547	canStillUse
method_24548	findValidBreedPartner
method_24549	tick
method_24550	stop
method_24557	setWalkAndLookTargetMemories
method_24558	isOtherTargetMuchFurtherAwayThanCurrentAttackTarget
method_24559	getTargetNearestMe
method_24560	getLivingEntityFromUUIDMemory
method_24561	setWalkAndLookTargetMemories
method_24562	getNearestTarget
method_24563	method_24563
method_24564	targetIsValid
method_24565	canSee
method_24568	getAttackTarget
method_24569	crossbowAttack
method_2457	updateGui
method_24570	checkExtraStartConditions
method_24571	canStillUse
method_24572	lookAtTarget
method_24573	tick
method_24574	stop
method_24575	isVehicleValid
method_24577	getNearbyPos
method_24578	getRandomOffset
method_246	visitFile
method_24603	entity
method_2462	handleHotbarLoadOrSave
method_24621	isTiredOfTryingToReachTarget
method_2463	checkTabClicked
method_24631	method_24631
method_24632	setTarget
method_24634	hasExpired
method_24636	of
method_24637	getValue
method_24639	doTick
method_2464	refreshSearchResults
method_24640	method_24640
method_24641	findNearestRepellent
method_24642	method_24642
method_24643	method_24643
method_24644	method_24644
method_24645	doTick
method_24646	method_24646
method_24648	isValidRepellent
method_24649	findNearestRepellent
method_2465	canScroll
method_24650	spawnChildFromBreeding
method_24651	onCrossbowAttackPerformed
method_24652	shootCrossbowProjectile
method_24653	getProjectileShotVector
method_24654	performCrossbowAttack
method_24657	getAttackAnimationRemainingTicks
method_24658	isAdult
method_2466	selectTab
method_24662	createIdleMovementBehaviors
method_24663	method_24663
method_24664	updateActivity
method_24665	onHitTarget
method_24666	initCoreActivity
method_24668	makeBrain
method_24669	isPosNearNearestRepellent
method_2467	insideScrollbar
method_24670	method_24670
method_24672	wasHurtBy
method_24673	initIdleActivity
method_24675	broadcastRetreat
method_24676	initFightActivity
method_24677	isPacified
method_24678	retreatFromNearestTarget
method_24679	initRetreatActivity
method_2468	renderTabButton
method_24681	setAvoidTarget
method_24683	maybeRetaliate
method_24684	findNearestValidAttackTarget
method_24685	setAttackTarget
method_24686	piglinsOutnumberHoglins
method_24687	broadcastAttackTarget
method_24689	setAttackTargetIfCloserThanCurrent
method_24690	getVisibleAdultHoglins
method_24691	isBreeding
method_24694	finishConversion
method_24695	checkPiglinSpawnRules
method_24696	maybeWearArmor
method_247	getGameMode
method_2470	isCreativeSlot
method_24702	createSpawnWeapon
method_24703	isChargingCrossbow
method_24705	getArmPose
method_2471	checkTabHovering
method_24711	addToInventory
method_24714	isAdmiringDisabled
method_24717	createIdleLookBehaviors
method_24718	createIdleMovementBehaviors
method_24719	isWearingGold
method_24720	method_24720
method_24721	method_24721
method_24722	updateActivity
method_24723	wantsToStopRiding
method_24724	wasHurtBy
method_24725	initCoreActivity
method_24726	pickUpItem
method_24727	throwItemsTowardPlayer
method_24728	mobInteract
method_2473	scrollTo
method_24730	wantsToPickup
method_24731	throwItemsTowardPos
method_24732	makeBrain
method_24733	angerNearbyPiglins
method_24734	method_24734
method_24735	isLovedItem
method_24736	initMemories
method_24737	babySometimesRideBabyHoglin
method_24738	avoidRepellent
method_24739	isPlayerHoldingLovedItem
method_2474	canScroll
method_24740	method_24740
method_24741	stopHoldingOffHandItem
method_24742	broadcastAngerTarget
method_24743	initIdleActivity
method_24745	method_24745
method_24746	isBarterCurrency
method_24747	avoidZombified
method_24748	hasCrossbow
method_24750	setAngerTarget
method_24751	initFightActivity
method_24752	isFood
method_24753	admireGoldItem
method_24755	isNearestValidAttackTarget
method_24756	initCelebrateActivity
method_24759	maybeRetaliate
method_24760	initAdmireItemActivity
method_24761	seesPlayerHoldingLovedItem
method_24762	dontKillAnyMoreHoglinsForAWhile
method_24763	setAngerTargetIfCloserThanCurrent
method_24764	initRetreatActivity
method_24765	doesntSeeAnyPlayerHoldingLovedItem
method_24766	isIdle
method_24767	broadcastRetreat
method_24768	initRideHoglinActivity
method_24769	wasHurtRecently
method_2477	renderEffects
method_24771	retreatFromNearestTarget
method_24772	throwItems
method_24773	setAvoidTargetAndDontHuntForAWhile
method_24774	throwItemsTowardRandomPos
method_24775	method_24775
method_24776	getBarterResponseItems
method_24777	findNearestValidAttackTarget
method_2478	tickBook
method_24780	getVisibleAdultPiglins
method_24781	stopWalking
method_24782	getAngerTarget
method_24783	wantsToStopFleeing
method_24784	piglinsEqualOrOutnumberHoglins
method_24785	hoglinsOutnumberPiglins
method_24787	eat
method_24788	getRandomNearbyPos
method_24789	hasEatenRecently
method_2479	getRandomName
method_24790	isAdmiringItem
method_24791	isNearRepellent
method_24792	getDefaultProjectileRange
method_24793	spawnOffspringFromSpawnEgg
method_24794	isInWorldBounds
method_24795	isWoodenDoor
method_24796	isWoodenDoor
method_24797	spawnInfestation
method_24798	method_24798
method_24799	method_24799
method_248	getLevelId
method_2480	initSeed
method_24800	method_24800
method_24801	distanceTo
method_24802	closerThan
method_24803	setupAnim
method_24804	method_24804
method_24805	clearRemovedEntities
method_24808	setVillageSection
method_24809	setNotVillageSection
method_2481	getInstance
method_24810	highlightVillageSection
method_24819	sendVillageSectionsPacket
method_24826	getCollisionHorizontalEscapeVector
method_24828	onGround
method_24829	getDismountLocationForPassenger
method_24830	setOnGround
method_24831	getDismountPoses
method_24832	getLastClimbablePos
method_24833	getLocalBoundsForPose
method_24834	setItemSlotAndDropWhenKilled
method_24838	method_24838
method_24839	method_24839
method_24844	holdInMainHand
method_24845	holdInOffHand
method_24846	canReplaceCurrentItem
method_24848	removeOneItemFromItemEntity
method_24849	putInInventory
method_24850	isNotHoldingLovedItemInOffHand
method_24852	getShade
method_24854	getNoiseBiomeAtQuart
method_24855	getStateWithAge
method_24856	canBeNylium
method_24857	setOutputPower
method_24858	updateRedstoneOutput
method_24859	getRedstoneStrength
method_2486	renderEntityInInventoryFollowsMouse
method_24861	trigger
method_24863	createInstance
method_24865	targetHit
method_24866	isReplaceable
method_24873	method_24873
method_24874	isShade
method_24875	createModel
method_24876	stop
method_24877	forLocalAmbience
method_24878	requiresManualLooping
method_24879	shouldLoopManually
method_24880	shouldLoopAutomatically
